id,title,isbn,page_count,publishing_date,form,publisher,language,author,illustrator,originally_published,genres,subject,awards,nominations,characters,description,sub_title
y9-0kyumqvIC,The Iliad,"9780140447941, 0140447946",462,"January 30, 2003",Paperback,Penguin Publishing Group,English,"Homer, D. C. H. Rieu",,,"Epic poetry, Poetry, Epic","Fiction / Classics, Poetry / Ancient & Classical, more",,,"Achilles, Hector, Agamemnon, Patroclus, Menelaus, Priam, Paris, Helen of Troy, Andromache, Aeneas, Briseis, Aphrodite, Chryseis, Ajax Petropolus, Nestor, Chryses of Troy, Hephaestus, Ares, Thersites, Hecuba, Cassandra, Artemis, Hermes, Astyanax, Pandarus, Deiphobus, Idomeneus of Crete, Polydamas, Euphorbus, Dolon, Antenor of Troy, Eris, Amazons, Glaucus, Ajax the Lesser, Phoenix, Polydorus of Troy, Apollo, Agenor of Troy, Hera, Hades, Athena, Odysseus, Diomedes","E.V. Rieu’s beloved translation of the great war epic of Western literature, revised and updated by D. C. H. Rieu

One of the foremost achievements in Western literature, Homer's Iliad tells the story of the darkest episode of the Trojan War. At its center is Achilles, the greatest warrior-champion of the Greeks, and his conflict with his leader Agamemnon. Interwoven in the tragic sequence of events are powerfully moving descriptions of the ebb and flow of battle, the besieged city of Ilium, the feud between the gods, and the fate of mortals.

For this Penguin Classics edition, classicist D. C. H. Rieu has revised the work of his father, E. V. Rieu, celebrated translator and founding editor of the Penguin Classics imprint. The book also includes an introduction and not...",
kU2PngEACAAJ,The Essential Iliad,"9780872205420, 0872205428",168,2000,Paperback,"Hackett Publishing Company, Incorporated",English,Homer,,September 2000,"Epic poetry, Poetry","Achilles (Greek mythology) -- Poetry, Achilles (Greek mythology); Poetry., Epic poetry, Greek -- Translations into English, Epic poetry, Greek; Translations into English., Literary Criticism / Ancient & Classical, Trojan War -- Poetry, Trojan War; Poetry.",,,,"This is an abridged version of the translator's version of the Iliad, published in 1997 (ISBN 0-87220-543-6). It highlights high poetic moments and essential mythological content and will be especially useful in surveys of world literature and in Western civilization surveys. An introduction situates the epic in its historical and cultural contexts, elucidates its representation and critique of traditional heroism, and calls attention to the main interpretive problems it raises for ancient audiences and modern readers. Editors Stanley Lombardo and Sheila Murnaghan teach classical studies at the University of Kansas and the University of Pennsylvania. Annotation copyrighted by Book News Inc., Portland, OR",
QZ6YApMzJt4C,The Odyssey,"9780140449112, 0140449116",416,"January 30, 2003",Paperback,Penguin Publishing Group,English,Homer,,1726,"Epic poetry, Poetry","Fiction / Classics, Literary Criticism / Poetry, Poetry / Ancient & Classical, Poetry / Epic, Epic poetry, Greek, Epic poetry, Greek -- Translations into English, Odysseus (Greek mythology), Odysseus (Greek mythology) -- Poetry, Psychology -- Outlines, syllabi, etc -- Study and teaching (Higher)",,,,"The epic tale of Odysseus’s journey home – one of the earliest and greatest works of Western literature

If the Iliad is the world's greatest war epic, the Odyssey is literature's grandest evocation of an everyman's journey through life. Odysseus' reliance on his wit and wiliness for survival in his encounters with divine and natural forces during his ten-year voyage home to Ithaca after the Trojan War is at once a timeless human story and an individual test of moral endurance.

E. V. Rieu’s translation has long been beloved and celebrated by scholars and readers alike, and for this Penguin Classics edition, classicist D. C. H. Rieu has revised the work of his father. This edition also includes an introduction by Peter V. Jones.      

For more t...",
7HPMwAEACAAJ,The Odyssey,"9780451527363, 0451527364",304,1999,Paperback,New American Library,English,Homer,,1937,"Fiction, Poetry","Epic poetry, Greek -- Translations into English, Odysseus (Greek mythology) -- Poetry",,,,"A story encompassing the entirety of human emotion, ""The Odyssey"" remains one of the greatest literary works in the history of the world. It is the story of Odysseus and his ten-year journey to return home to his family and kingdom. Having angered the god Poseidon along the way, he finds him-self cast adrift at sea facing dangers beyond measure and trials beyond understanding. Truly a staple of literature and an epic adventure.",The Story of Odysseus
mfGycd-8lx0C,Vergil's Aeneid,"9780865165847, 086516584X",161,2004,Paperback,Bolchazy-Carducci,"English, Latin","Virgil, Barbara Weiden Boyd",,,,"Aeneas (Legendary character) -- Poetry, Epic poetry, Latin, Latin language -- Readers, Latin language -- Readers -- Poetry, Latin language",,,,,"selections from books 1, 2, 4, 6, 10, and 12"
_M9RtAEACAAJ,Eclogues,,,2004,,Harvard University Press,"English, Latin","Publius Vergilius Maro, Henry Rushton Fairclough, George Patrick Goold",,,,,,,,"The Eclogues, also called the Bucolics, is the first of the three major works of the Latin poet Virgil.",
cbVpH9EbtcoC,The Eclogues ; The Georgics,"9780192837684, 0192837680",148,1999,Paperback,Oxford University Press,English,Virgil,,,,"Agriculture -- Poetry, Agriculture -- Poetry -- Rome, Country life -- Poetry -- Rome, Didactic poetry, Latin -- Translations into English, Epic poetry, Latin -- Translations into English, Legends -- Poetry -- Rome, Pastoral poetry, Latin -- Translations into English",,,,"The Eclogues, ten short pastoral poems, were composed between approximately 42 and 39 BC, during the time of the 'Second' Triumvirate of Lepidus, Anthony, and Octavian. In them Virgil subtly blended an idealized Arcadia with contemporary history. To his Greek model - the Idylls ofTheocritus - he added a strong element of Italian realism: places and people, real or disguised, and contemporary events are introduced. The Eclogues display all Virgil's art and charm and are among his most delightful achievements.Between approximately 39 and 29 BC, years of civil strife between Antony, and Octavian, Virgil was engaged upon the Georgics. Part agricultural manual, full of observations of animals and nature, they deal with the farmer's life and give it powerful allegorical meaning. These four books containsome of Virgil's finest descriptive writing and are generally held to be his greatest and most entertaining work, and C. Day Lewis's lyrical translations are classics in their own right.",
5bri6MkeZuYC,Paul Kirk's Championship Barbecue Sauces,"9781558321250, 155832125X",272,"December 3, 1997",Paperback,Harvard Common Press,English,Paul Kirk,,June 1997,,"Cooking / Methods / Barbecue & Grilling, Barbecue cookery, Barbecue sauce, Cookery (Salsas), Marinades, Barbecuing, Salsas (Cooking)",,,,"It's easy for any backyard chef to serve up tantalizing food from the grill! Paul Kirk offers 175 winning recipes that impart bold, zesty flavor to every cut of meat. Kirk covers the classic American sauces - with tomatoes, mustard, sugar, or vinegar at their base - and offers up a wealth of fresh and creative brews flavored with such things as raspberries, pineapple, ginger, chile peppers, and more. In special Master Classes and elsewhere, Kirk reveals the basic building blocks of spice mixtures, rubs, marinades, bastes, and sauces. He explains how to layer them during the cooking process, so that grilled or barbecued food not only smacks of flavor, but brisket is more tender, steaks form a crispy crust, and ribs melt in the mouth.","175 Make-Your-Own Sauces, Marinades, Dry Rubs, Wet Rubs, Mops and Salsas"
qOVvDwAAQBAJ,The Complete Pelican Shakespeare,,"1,754",October 2002,Hardcover,Penguin Publishing Group,English,"William Shakespeare, Stephen Orgel, A. R. Braunmuller",,,,"Drama / European / English, Irish, Scottish, Welsh, Drama / Shakespeare, Literary Criticism / Shakespeare, English drama (Comedy), English drama (Tragedy), English drama -- Early modern and Elizabethan, 1500-1600, English poetry -- 16th century -- Early modern, 1500-1700",,,,"Incorporating the most up-to-date research and debate, the general editors of the Pelican Shakespeare series, A. R. Braunmuller and Stephen Orgel, have assembled a team of distinguished scholars who have prepared new introductions and notes to all of Shakespeare's poems and plays. The Complete Pelican Shakespeare features:
Authoritative and meticulously researched texts
Essays on Shakespeare's life, the theatrical world of his time, and the selection of texts
Deluxe packaging including a full-linen case, ribbon marker, Smyth-sewn binding, printed endpapers, acid-free paper, and illustrations throughout the text.",
5m2UPwAACAAJ,Hamlet,"9780521618748, 0521618746",288,"November 17, 2005",Paperback,Cambridge University Press,English,William Shakespeare,,1603,"Drama, Textbook","Juvenile Nonfiction / Literary Criticism & Collections, Denmark -- Drama, Fathers -- Death -- Drama, Fathers -- Drama -- Death, Hamlet (Legendary character) -- Drama, Kings and rulers -- Drama -- Succession, Kings and rulers -- Drama -- Succession -- Denmark, Kings and rulers -- Succession -- Drama, Murder victims' families -- Drama, Princes -- Drama, Revenge -- Drama, Young adult drama, English, Drama",,,,"This edition of Hamlet is part of the groundbreaking Cambridge School Shakespeare series established by Rex Gibson. Remaining faithful to the series' active approach it treats the play as a script to be acted, explored and enjoyed. As well as the complete script of the play, you will find a variety of classroom-tested activities, an eight-page colour section and a selection of notes including information on characters, performance, history and language.",
jMT_h99Z_lUC,The valkyries,"9780062513342, 0062513346",245,1995,Paperback,HarperCollins,English,Paulo Coelho,,1992,"Novel, Fiction, Spirituality","Fiction / Literary, Fiction / Religious, Religion / Spirituality, Angels -- Miscellanea, Occultism, Angels -- Fiction",,,,"A Magical Tale About Forgiving Our Past and Believing in Our Future
The enchanting, true story of The Valkyries begins in Rio de Janeiro when author Paulo Coelho gives his mysterious master J., the only manuscript for his book The Alchemist. Haunted by a devastating curse, Coelho confesses to J., ""I′ve seen my dreams fall apart just when I seemed about to achieve them."" In response, J. gives Coelho a daunting task: He must find and speak with his guardian angel. ""The curse can be broken,"" he replies, ""if you complete the task.""
Rising to the challenge, Paulo and his wife, Cristina, drop everything, pack their bags, and take off on a forty day adventure into the starkly beautiful and sometimes dangerous Mojave Desert where they encounter more than they bargained fo...",
zh4GvgAACAAJ,The Zahir,"9780060832810, 0060832819",336,"July 3, 2006",Paperback,HarperCollins,English,Paulo Coelho,,2005,"Novel, Psychological Fiction","Fiction / General, Compulsive behavior -- Fiction, Marriage -- Fiction, Missing persons -- Fiction, Paris (France) -- Fiction, Psychological fiction, War correspondents -- Fiction, Pyrenees -- Fiction",,,,"""Superabundant talent, stunning originality, an elegant way with words... The Zahir is something more.""
-- Los Angeles Times
The narrator of The Zahr is a bestselling novelist who lives in Paris and enjoys all the privileges money and celebrity bring. His wife of ten years, Esther, is a war correspondent who has disappeared along with a friend, Mikhail, who may or may not be her lover.
Was Esther kidnapped, murdered, or did she simply escape a marriage that left her unfulfilled? The narrator doesn't have any answers, but he has plenty of questions of his own. Then one day Mikhail finds the narrator and promises to reunite him with his wife. In his attempt to recapture a lost love, the narrator discovers something unexpected about himself.
A haunting and redemptive story about obsession, The Zahir explores its potential to fulfill our dreams, and to destroy them.",A Novel of Obsession
l5XPTQhr488C,CliffsNotes on Shakespeare's Hamlet,,129,"June 13, 2000",Paperback,Wiley,English,Carla Lynn Stockton,,"June 13, 2000","Study guide, Drama",Literary Criticism / Shakespeare,,,,"The original CliffsNotes study guides offer expert commentary on major themes, plots, characters, literary devices, and historical background. The latest generation of titles in this series also feature glossaries and visual elements that complement the classic, familiar format.
Something may be rotten in the state of Denmark, but your grades will be sweet when you rely on CliffsNotes on Hamlet as you digest Shakespeare's tragic masterpiece. In this play, Hamlet explores the meaning of life, death, eternity, relationships, hypocrisy, truth, the existence of God, and almost anything else that concerns mankind.
Character studies shed new light on Prince Hamlet, his father King Hamlet, the malevolent Claudius, the troubled Ophelia — and the rest of the cast. You'll also explore t...",
